encoder1,encoder2,encoder3,encoder4,encoder5,encoder6
16182,49466,35483,53907,15260,4494
17192,50195,36309,54648,16075,5244
18151,50953,37111,55411,16974,6016
19030,51725,37973,56191,17927,6801
19916,52537,38816,57009,18839,7630
20666,53340,39584,57819,19616,8460
21390,54070,40320,58541,20345,9187
22073,54750,41008,59231,21026,9879
22757,55429,41695,59912,21712,10577
23423,56097,42357,60580,22372,11259
24059,56735,42994,61222,22995,11901
24674,57331,43593,61851,23620,12517
25257,57906,44167,62447,24222,13108
25977,58606,44863,63159,24927,13812
26556,59151,45426,63720,25490,14351
27336,59756,46067,64325,26133,14966
28377,60562,46942,65137,27104,15784
29145,61276,47653,328,27830,16500
29914,62052,48415,1112,28581,17298
30626,62740,49107,1807,29265,17984
31312,63405,49778,2477,29925,18647
32059,64108,50473,3177,30623,19348
32700,64716,51079,3781,31227,19948
33279,65228,51580,4288,31728,20452
33890,292,52186,4888,32324,21047
34507,896,52784,5509,32921,21668
35144,1523,53421,6129,33545,22292
35885,2230,54151,6849,34272,23008
36785,3005,54981,7631,35152,23804
37545,3674,55708,8306,35889,24497
38537,4538,56657,9169,36836,25367
39481,5353,57540,9989,37779,26207
40580,6317,58551,10966,38852,27203
41264,6986,59225,11633,39647,27886
41264,6986,59225,11633,39647,27886
42830,8559,60785,13238,41193,29471
43319,9024,61266,13714,41673,29947
43319,9024,61266,13714,41673,29947
44676,10374,62611,15090,43008,31313
44676,10374,62611,15090,43008,31313
45342,11000,63263,15739,43639,31949
46042,11663,63930,16415,44297,32620
46761,12301,64576,17071,44931,33272
47455,12969,65255,17772,45591,33939
48022,13512,268,18332,46133,34484
48656,14124,880,18941,46734,35084
49361,14835,1575,19645,47435,35790
49877,15351,2098,20175,47957,36305
50427,15914,2652,20744,48523,36873
51109,16614,3349,21404,49202,37535
51801,17317,4045,22111,49896,38230
52316,17836,4560,22619,50411,38742
52999,18522,5255,23301,51090,39421
53678,19208,5927,23981,51772,40123
54315,19846,6564,24607,52401,40760
54943,20462,7159,25216,53001,41381
55571,21074,7762,25825,53621,42002
56163,21645,8324,26400,54188,42580
56773,22225,8903,26993,54810,43174
57380,22816,9502,27603,55422,43785
58056,23466,10147,28259,56068,44451
58615,24018,10719,28831,56631,45012
59280,24662,11362,29475,57275,45663
60069,25441,12149,30268,58060,46456
60649,26031,12732,30872,58645,47049
61312,26670,13374,31526,59285,47699
61983,27314,14034,32187,59930,48340
62675,27992,14705,32878,60615,49032
63277,28535,15258,33454,61159,49576
63856,29103,15817,34034,61715,50149
64507,29722,16446,34680,62329,50760
65152,30374,17099,35352,62972,51415
263,31009,17728,35994,63602,52055
935,31661,18393,36662,64252,52717
1552,32270,18998,37270,64854,53321
2175,32887,19610,37878,65458,53935
2887,33614,20318,38612,642,54665
3484,34180,20904,39188,1220,55237
4242,34945,21654,39950,1965,55999
4766,35444,22146,40434,2457,56489
5403,36069,22764,41069,3090,57129
5969,36630,23313,41624,3642,57702
6610,37229,23931,42228,4269,58312
7327,37940,24624,42938,4973,59037
7889,38483,25187,43491,5529,59599
8583,39162,25856,44178,6210,60296
9291,39857,26553,44873,6898,61002
9906,40467,27173,45489,7515,61619
10693,41238,27935,46262,8281,62394
11271,41773,28498,46810,8830,62948
11990,42476,29200,47514,9522,63643
12523,42986,29710,48015,10029,64148
13223,43677,30400,48721,10709,64837
13809,44265,30989,49334,11296,65428
14444,44895,31627,49974,11923,526
14975,45414,32156,50509,12444,1051
15657,46070,32826,51172,13095,1705
16315,46730,33463,51814,13717,2337
16974,47378,34110,52461,14355,2982
17662,48055,34792,53146,15031,3657
18326,48700,35431,53795,15667,4303
19030,49379,36104,54473,16332,4982
19574,49924,36634,55020,16859,5524
20233,50557,37284,55666,17499,6167
20802,51132,37833,56232,18051,6728
21387,51704,38402,56818,18619,7309
22025,52328,39024,57450,19244,7941
22650,52940,39638,58066,19853,8577
23437,53702,40412,58835,20627,9361
23998,54276,40967,59410,21187,9944
24735,55002,41713,60147,21920,10693
25431,55699,42409,60861,22618,11409
25963,56223,42930,61400,23141,11942
26585,56833,43536,62042,23758,12566
27222,57445,44142,62662,24368,13181
28051,58182,44937,63393,25251,13912
28685,58740,45558,63951,26091,14459
29739,59589,46468,64812,27223,15325
30555,60234,47187,65459,27979,15978
31484,61032,48046,722,28889,16782
32393,61818,48883,1518,29736,17581
33399,62652,49787,2363,30672,18426
34375,63444,50670,3171,31575,19236
35401,64292,51569,4018,32494,20072
36269,65076,52405,4805,33379,20864
37091,340,53205,5599,34185,21663
37881,1153,54009,6424,34987,22474
38435,1719,54569,6984,35539,23036
39058,2340,55184,7590,36160,23649
39680,2973,55798,8220,36785,24285
40412,3709,56535,8952,37516,25038
40983,4283,57106,9523,38092,25614
41587,4890,57713,10135,38705,26243
42149,5446,58281,10692,39262,26806
42528,5851,58681,11094,39656,27223
42732,6042,58876,11292,39845,27412
42920,6208,59034,11459,40016,27567
43237,6502,59308,11777,40346,27862
43845,7032,59865,12330,40917,28419
44668,7694,60585,13016,41768,29103
45552,8422,61371,13766,42649,29851
46459,9056,62042,14406,43378,30496
47507,9832,62871,15187,44219,31282
48571,10580,63661,15949,45032,32040
49669,11429,64563,16795,45975,32893
50613,12138,65319,17513,46774,33624
51534,12940,616,18317,47602,34426
52412,13833,1502,19232,48473,35333
53020,14455,2128,19846,49083,35963
53707,15144,2815,20539,49764,36635
54316,15763,3442,21170,50380,37265
54937,16378,4050,21791,50985,37875
55554,17000,4662,22405,51597,38481
56211,17660,5315,23082,52252,39148
56768,18216,5870,23648,52808,39700
57328,18758,6407,24188,53344,40251
58053,19476,7108,24902,54052,40974
58590,19997,7639,25430,54582,41516
59255,20660,8287,26094,55240,42190
59958,21316,8974,26760,55908,42867
60796,22028,9741,27466,56770,43603
61732,22810,10591,28242,57777,44384
62646,23567,11459,29018,58686,45170
63519,24370,12329,29830,59680,45985
64393,25143,13189,30607,60576,46756
65298,25903,14021,31388,61444,47530
706,26757,14958,32251,62385,48410
1715,27633,15943,33142,63350,49294
2399,28276,16594,33805,63994,49956
3263,29164,17480,34705,64860,50847
3879,29765,18076,35309,65458,51451
4602,30460,18788,36015,617,52156
5421,31235,19559,36805,1384,52934
6002,31777,20089,37356,1914,53475
6651,32392,20707,37978,2526,54089
7335,33053,21360,38634,3184,54755
7939,33631,21936,39196,3751,55320
8647,34328,22629,39896,4446,56026
9227,34913,23200,40475,5015,56616
9831,35523,23807,41084,5619,57231
10526,36205,24496,41778,6307,57939
11086,36772,25054,42349,6866,58513
11806,37423,25739,42999,7571,59188
12786,38287,26673,43868,8558,60069
13595,38995,27436,44580,9358,60786
14361,39700,28183,45288,10167,61513
15330,40549,29091,46130,11097,62373
16296,41362,29961,46941,12044,63200
17111,42085,30718,47675,12867,63937
17996,42871,31556,48463,13703,64735
19080,43823,32572,49420,14720,160
19827,44479,33301,50098,15441,831
20644,45274,34069,50911,16199,1644
21387,45992,34788,51638,16918,2364
22142,46749,35545,52410,17672,3137
22770,47382,36177,53055,18294,3777
23369,47983,36767,53656,18899,4378
23929,48561,37330,54231,19522,4942
24629,49256,38015,54924,20203,5627
25122,49751,38514,55430,20700,6125
25695,50336,39089,56012,21291,6708
26311,50950,39710,56639,21919,7340
27039,51677,40442,57372,22649,8079
27657,52297,41061,57989,23267,8713
28247,52882,41650,58584,23845,9317
28958,53564,42339,59263,24525,10006
29653,54211,42993,59921,25180,10673
30320,54875,43648,60582,25837,11354
31019,55556,44338,61262,26519,12044
31592,56088,44863,61800,27044,12586
32242,56698,45468,62415,27646,13198
32242,56698,45468,62415,27646,13198
32960,57357,46143,63092,28307,13866
33653,58015,46796,63770,28964,14532
34215,58543,47339,64306,29491,15062
34935,59231,48037,64993,30174,15754
35563,59845,48661,77,30784,16383
36192,60489,49306,732,31414,17028
36855,61152,49970,1394,32075,17681
37499,61787,50596,2054,32702,18331
38227,62491,51307,2765,33394,19023
38710,62954,51789,3258,33869,19494
39377,63634,52460,3945,34533,20177
39930,64177,53023,4508,35090,20730
40474,64733,53576,5068,35633,21279
41128,65370,54222,5727,36288,21929
41722,424,54814,6323,36876,22511
42434,1125,55505,7032,37577,23227
43134,1815,56206,7732,38270,23935
43730,2437,56809,8352,38879,24564
44356,3055,57435,8977,39504,25201
45059,3745,58130,9681,40192,25901
45726,4406,58773,10349,40848,26577
46276,4913,59289,10866,41360,27099
46876,5501,59867,11451,41938,27698
47537,6138,60512,12099,42576,28352
48213,6801,61160,12759,43226,29025
48795,7356,61723,13324,43783,29591
49595,8065,62495,14039,44558,30307
50382,8745,63208,14717,45355,30994
51307,9541,64071,15525,46256,31812
52327,10336,64913,16334,47208,32620
53415,11301,391,17307,48269,33591
54091,11901,1051,17912,48953,34207
55016,12727,1939,18748,49907,35032
55893,13482,2760,19517,50731,35786
56898,14273,3602,20307,51586,36588
57765,14994,4355,21042,52378,37317
58647,15832,5233,21892,53247,38164
59387,16648,5996,22703,54009,38977
60104,17339,6711,23398,54731,39675
60752,17988,7355,24051,55378,40325
61410,18660,8012,24714,56039,41006
62102,19334,8691,25391,56713,41697
62723,19950,9308,26004,57338,42318
63331,20570,9922,26607,57945,42932
63915,21164,10498,27181,58518,43515
64565,21802,11130,27812,59147,44165
65184,22367,11708,28375,59717,44730
256,22967,12299,28975,60309,45340
722,23443,12795,29457,60789,45833
1127,23820,13174,29848,61156,46209
1522,24168,13508,30231,61500,46551
2355,24782,14171,30871,62156,47181
3166,25431,14897,31517,62880,47825
4017,26084,15573,32188,63554,48503
4837,26904,16368,33018,64345,49335
5392,27470,16922,33576,64891,49883
6009,28088,17559,34216,65512,50504
6608,28699,18170,34833,579,51103
7109,29215,18669,35368,1082,51639
7714,29821,19262,35974,1689,52232
8333,30435,19881,36602,2300,52863
8862,30979,20425,37151,2843,53412
9270,31398,20837,37569,3253,53836
9602,31704,21147,37891,3563,54134
10062,32147,21584,38388,4008,54577
10697,32760,22194,39012,4621,55191
11354,33341,22814,39578,5270,55759
12311,34072,23588,40303,6181,56490
12991,34682,24227,40904,6961,57108
13868,35438,25029,41661,7868,57871
14770,36214,25858,42437,8793,58668
15682,37030,26732,43259,9699,59505
16560,37816,27600,44052,10563,60323
17576,38707,28580,44961,11529,61234
18586,39557,29494,45814,12473,62100
19698,40458,30492,46729,13444,63031
20698,41284,31350,47562,14293,63868
21493,42075,32141,48374,15058,64676
22199,42793,32836,49101,15757,65393
22766,43338,33392,49674,16310,417
23327,43885,33924,50243,16843,956
23909,44463,34508,50872,17425,1546
24562,45121,35170,51560,18076,2212
25189,45745,35802,52204,18715,2844
25772,46333,36401,52796,19305,3441
26379,46949,37013,53423,19925,4061
27021,47581,37659,54060,20557,4694
27719,48276,38350,54764,21256,5390
28359,48897,38962,55386,21891,6019
28896,49418,39483,55899,22421,6536
29593,50043,40142,56504,23108,7156
30546,50817,40972,57276,24048,7940
31225,51432,41609,57903,24735,8573
31953,52187,42336,58655,25475,9348
32619,52850,43001,59323,26138,10028
33283,53508,43666,59985,26807,10701
33998,54189,44374,60672,27496,11401
34652,54834,45013,61320,28137,12055
35403,55492,45723,61975,28840,12712
36416,56204,46515,62691,29655,13432
37358,56988,47367,63491,30533,14230
38044,57609,47999,64123,31164,14862
38741,58278,48656,64801,31807,15537
39445,58938,49316,65485,32461,16205
40011,59479,49858,503,32996,16750
40666,60125,50503,1161,33636,17389
41269,60719,51111,1768,34238,17997
41933,61396,51785,2458,34912,18682
42618,62107,52488,3158,35611,19375
43163,62661,53042,3711,36156,19933
43812,63322,53703,4378,36809,20582
44529,64006,54403,5074,37527,21268
45101,64517,54953,5583,38125,21777
45882,65183,55688,6245,38963,22445
46582,347,56389,6953,39707,23153
47253,1033,57052,7643,40365,23848
47996,1733,57756,8332,41069,24549
48544,2280,58281,8872,41585,25098
49238,2940,58952,9537,42248,25780
49872,3569,59586,10172,42876,26422
50546,4247,60254,10854,43559,27126
51207,4908,60922,11516,44223,27802
51888,5574,61589,12195,44892,28483
52492,6163,62181,12786,45483,29082
53107,6762,62791,13385,46078,29683
53701,7348,63387,13989,46690,30294
54272,7919,63957,14575,47286,30870
54992,8552,64627,15217,48011,31510
55772,9234,65369,15899,48851,32201
56785,10112,766,16783,49864,33083
57545,10772,1474,17459,50594,33752
58581,11739,2527,18450,51758,34735
59332,12422,3296,19146,52549,35425
60250,13254,4179,19988,53532,36278
61156,14058,5042,20810,54518,37084
62003,14824,5845,21581,55467,37870
62815,15610,6670,22392,56331,38671
63537,16349,7401,23136,57035,39405
64252,17048,8096,23834,57724,40115
65004,17760,8805,24556,58446,40842
168,18428,9467,25229,59104,41524
812,19050,10097,25843,59726,42143
1444,19668,10705,26467,60346,42775
2098,20298,11344,27095,60972,43410
2750,20916,11975,27720,61594,44050
3411,21528,12566,28339,62189,44678
4008,22116,13156,28929,62771,45272
4697,22789,13827,29614,63443,45960
5224,23300,14343,30127,63961,46483
5860,23939,14987,30770,64590,47117
6492,24571,15615,31401,65214,47752
7269,25335,16398,32184,446,48535
7868,25894,16981,32753,1020,49103
8626,26572,17707,33431,1758,49782
9497,27304,18535,34177,2628,50511
10421,28109,19400,34984,3557,51329
11271,28835,20191,35721,4361,52060
12215,29619,21046,36512,5259,52855
13201,30481,21979,37381,6193,53720
14015,31196,22722,38094,6946,54442
14752,31950,23458,38853,7687,55215
15496,32700,24205,39608,8430,55960
16218,33402,24912,40303,9129,56660
16933,34094,25605,41001,9824,57367
17696,34828,26345,41737,10556,58100
18315,35432,26943,42336,11147,58717
19036,36147,27644,43040,11851,59438
19601,36712,28211,43590,12406,60000
20209,37309,28812,44195,13000,60620
20849,37962,29448,44845,13639,61279
21426,38540,30021,45421,14208,61870
22080,39196,30688,46080,14865,62529
22788,39901,31399,46796,15563,63251
23339,40438,31947,47350,16110,63804
24101,41135,32702,48054,16854,64507
24921,41882,33503,48813,17803,65266
25815,42683,34413,49623,18747,550
26667,43455,35236,50397,19642,1320
27533,44207,36048,51156,20496,2084
28479,45047,36942,51997,21458,2927
29383,45805,37769,52767,22368,3694
30226,46572,38583,53530,23331,4466
31171,47372,39450,54342,24243,5279
32214,48296,40395,55261,25195,6211
32917,49019,41092,55991,25888,6934
33719,49791,41886,56760,26673,7709
34329,50385,42477,57353,27264,8314
35090,51151,43228,58118,28018,9092
35683,51738,43819,58703,28603,9686
36359,52393,44479,59354,29251,10344
37173,53076,45209,60035,30069,11034
37947,53702,45900,60667,30847,11684
38937,54500,46768,61466,31752,12492
39811,55224,47556,62190,32546,13231
40757,56044,48480,63009,33470,14063
41739,56905,49421,63885,34453,14944
42524,57646,50190,64620,35239,15688
43363,58493,51048,65487,36108,16562
44095,59252,51781,713,36844,17325
44808,59967,52523,1431,37564,18038
45493,60631,53177,2106,38233,18714
46244,61363,53904,2845,38956,19441
46810,61928,54464,3409,39511,20001
47504,62619,55143,4123,40213,20705
48085,63186,55711,4675,40764,21245
48679,63716,56243,5230,41330,21777
49399,64380,56901,5914,42052,22463
50003,64952,57475,6478,42618,23022
50765,47,58160,7114,43327,23658
51696,792,58966,7853,44213,24408
52593,1626,59839,8684,45065,25260
53337,2385,60580,9445,45806,26044
53337,2385,60580,9445,45806,26044
53988,3031,61227,10088,46444,26694
54668,3752,61929,10810,47144,27427
56002,4965,63171,12041,48369,28672
56531,5490,63687,12573,48896,29213
57183,6148,64337,13234,49552,29880
57800,6760,64939,13856,50162,30509
57800,6760,64939,13856,50162,30509
58455,7410,63,14509,50814,31165
59168,8127,782,15236,51525,31892
60544,9471,2131,16614,52876,33258
60544,9471,2131,16614,52876,33258
61131,10045,2659,17212,53425,33857
61718,10589,3240,17760,53975,34401
62384,11219,3898,18400,54626,35032
63039,11827,4492,19014,55227,35635
63712,12470,5138,19690,55876,36283
64237,12968,5654,20197,56387,36783
64907,13595,6272,20831,57005,37409
9,14209,6891,21460,57632,38033
668,14844,7528,22106,58268,38673
1351,15487,8164,22751,58910,39322
2032,16146,8819,23402,59561,39974
2734,16814,9485,24073,60235,40652
3464,17458,10170,24708,60912,41294
4319,18154,10924,25395,61730,41993
5293,18874,11714,26115,62629,42730
6329,19660,12563,26907,63583,43538
7131,20348,13273,27590,64325,44242
7915,21143,14050,28387,65099,45053
8627,21839,14754,29085,261,45757
9191,22391,15309,29638,809,46322
9873,23050,15982,30319,1480,47000
10559,23732,16659,31008,2174,47695
11204,24369,17301,31661,2806,48343
11906,25032,17968,32340,3472,49015
12638,25725,18678,33056,4182,49711
13316,26267,19268,33600,4794,50252
14283,26990,20103,34327,5658,50981
15213,27738,20910,35089,6466,51743
16140,28488,21719,35843,7308,52502
17096,29284,22555,36643,8147,53307
17806,30003,23243,37361,8854,54024
18545,30743,23989,38104,9590,54767
19184,31380,24625,38742,10224,55406
19836,32047,25284,39412,10884,56076
20439,32655,25883,40028,11479,56692
21074,33266,26496,40637,12086,57306
